GiniIncomeClass,GiniSendClass,GiniIncomeValue,GiniSendValue,totNumTransacion,inNumTransaction,outNumTransaction,lifeAddress,activityDay,frequentUse,moreTransaction,inPerCent,mediaIncomeV,mediaSendV,devStandardIncomeV,devStandardSendV,varianzaSendV,varianzaIncomeV,totalSendV,totalIncomeV,maxNumTransRec,type
92.252,91.736,94.272,32.562,313,291,22,1348,0,0,1,92.971,284225.970,3759538.500,1150580.374,2240415.233,5019460400000.000,17097259200000.000,82709855,82709855,14,N
98.381,99.031,96.455,95.929,21642,14584,7058,2361,519,1,1,67.387,1445959680.000,2987888640.000,51748394765.937,81025431273.013,6565503000000000000000.000,6566243000000000000000.000,21088910942924,21088958747458,300,N
99.478,98.333,85.193,63.817,298,238,60,1378,31,0,1,79.866,90627264.000,359488032.000,291714866.261,572656519.941,327935493000000000.000,400221580000000000.000,21569279775,21569279775,6,N
98.131,83.333,82.750,76.993,81,69,12,1238,48,0,0,85.185,580448000.000,3337576190.000,2604872977.512,5936584489.175,35243035000000000000.000,42844793000000000000.000,40050913116,40050913116,9,N
41.875,80.000,21.630,55.122,45,40,5,932,29,0,0,88.889,2300000.000,16400000.000,1382027.496,19231224.610,369839969000000.000,568649980000000.000,82000000,92000000,3,N
98.448,98.915,55.568,71.938,700,550,150,1076,35,0,1,78.571,355925760.000,1305053310.000,1374202353.898,3636635513.631,13225118000000000000.000,14125958000000000000.000,195758000746,195759000828,30,N
65.086,80.000,62.613,59.253,95,90,5,363,124,0,0,94.737,20978332.000,377609984.000,111762071.831,445533831.051,198500400000000000.000,325686545000000000.000,1888050000,1888050000,3,N
99.918,99.507,74.577,68.792,2918,2573,345,1929,1769,0,1,88.177,137706144.000,1027008000.000,382777761.485,1694550572.818,2871500510000000000.000,3662357780000000000.000,354317672758,354317881559,20,N
98.789,99.181,95.352,94.396,27443,20007,7436,2401,559,1,1,72.904,1180562560.000,3176486400.000,44514347045.231,78721616020.571,6196933400000000000000.000,6200359000000000000000.000,23620884843249,23620936443894,296,N
95.486,72.000,41.847,50.340,29,24,5,736,55,0,0,82.759,450207776.000,2160997630.000,340916940.744,2064638405.237,4262731810000000000.000,7189533900000000000.000,10804988013,10804988013,3,N
35.111,78.000,80.151,78.733,40,30,10,83,20,0,0,75.000,14733333.000,44200000.000,33435442.585,89927526.375,8086960599999999.000,8955242000000000.000,442000000,442000000,24,N
91.305,87.603,44.402,37.449,158,147,11,37,37,0,1,93.038,20292518.000,271181856.000,37868589.916,186678536.616,34848877200000000.000,97794318000000000.000,2983000000,2983000000,10,N
74.563,96.352,79.981,65.105,1470,1411,59,1572,612,1,1,95.986,79765360.000,1907608190.000,424465372.456,3071820148.273,9436079000000000000.000,12777087000000000000.000,112548891551,112549617527,333,N
88.779,92.052,86.378,87.018,1988,1139,849,1115,568,1,1,57.294,124750016.000,167338960.000,861687979.469,1009434156.555,1018956660000000000.000,1020774290000000000.000,142070991733,142090291733,61,N
85.231,97.798,85.069,78.276,422,260,162,751,17,1,1,61.611,14219550.000,22821298.000,42400819.873,60688311.007,3683068670000000.000,3757061830000000.000,3697050123,3697083132,90,N
99.107,99.092,85.043,87.262,1430,824,606,336,0,0,1,57.622,1051794500.000,1430162560.000,3200737375.738,4769783333.540,22750813000000000000.000,22894011000000000000.000,866678000000,866678000000,25,N
97.572,94.970,72.052,41.072,93,67,26,419,327,0,0,72.043,373450656.000,893045890.000,587227495.289,648340587.917,420345529000000000.000,690324870000000000.000,23219195000,25021195000,7,N
93.321,90.222,80.244,64.644,148,118,30,52,52,0,1,79.730,41805424.000,164434736.000,121025420.589,256441600.428,65762310000000000.000,80800215000000000.000,4933042235,4933042235,16,N
97.014,75.000,52.255,42.415,61,57,4,1151,47,0,0,93.443,168894768.000,1736249980.000,176864667.055,1601377249.374,2564409110000000000.000,5021011100000000000.000,6945000000,9627000001,4,N
98.159,98.431,58.816,62.595,2097,1934,163,1696,773,0,1,92.227,34819692.000,413137824.000,97979180.637,601205282.984,361447680000000000.000,504572277000000000.000,67341458006,67341458006,17,N
98.754,95.730,64.282,71.195,1063,997,66,1236,1078,0,1,93.791,58464340.000,883162560.000,162949329.144,1746201259.681,3049219250000000000.000,3729347180000000000.000,58288760204,58289037512,3,N
91.736,72.000,53.012,12.327,27,22,5,56,56,0,0,81.481,37318180.000,159000000.000,43419085.989,35793854.221,1281200020000000.000,16087665400000000.000,795000000,821000000,4,N
92.746,84.375,38.869,35.667,41,33,8,30,30,0,0,80.488,64727264.000,189249984.000,46602947.447,160982724.228,25915437500000000.000,41421343000000000.000,1514000000,2136000000,5,N
89.804,98.439,36.741,57.962,537,471,66,801,662,0,1,87.709,138748112.000,990158020.000,134984700.656,1255469678.728,1576204210000000000.000,2301103010000000000.000,65350416420,65350416420,4,N
95.833,80.000,49.903,32.122,53,48,5,565,77,0,0,90.566,362280096.000,3475488770.000,485962386.575,2042039295.209,4169924790000000000.000,13861995000000000000.000,17377445527,17389445527,4,N
95.220,92.969,36.314,39.941,183,167,16,153,153,0,1,91.257,37691012.000,393400000.000,39574671.453,293458335.519,86117797000000000.000,212646666000000000.000,6294400000,6294400000,4,N
57.239,83.333,41.274,71.957,118,112,6,2082,1,0,1,94.915,1740901.200,23216992.000,4335962.733,37790377.362,1428112460000000.000,1889335180000000.000,139301955,194980920,3,N
92.500,94.792,86.971,82.919,64,40,24,417,75,0,0,62.500,306932512.000,511554208.000,1131251407.534,1565991452.669,2452328470000000000.000,2494198700000000000.000,12277300000,12277300000,7,N
81.807,0.000,52.997,0.000,30,29,1,83,83,0,0,96.667,5793103.500,6000000.000,8895482.341,0.000,0.000,42806161000.000,6000000,168000000,2,N
96.745,92.188,47.437,66.662,92,76,16,1205,56,0,0,82.609,67224616.000,319310624.000,63330515.925,440077781.395,193668425000000000.000,257215782000000000.000,5108969935,5109069935,4,N
97.481,80.000,76.006,70.781,76,71,5,970,59,0,0,93.421,33884008.000,481106240.000,67892004.384,778882180.088,606657460000000000.000,806665230000000000.000,2405531034,2405765034,2,N
95.280,95.117,36.233,27.224,82,50,32,66,66,0,0,60.976,117358360.000,183372480.000,77076745.387,102840684.627,10576206600000000.000,14934061900000000.000,5867918320,5867918320,3,N
96.860,95.868,11.790,33.716,133,100,33,853,154,0,1,75.188,97494384.000,295437568.000,29135228.021,211141908.326,44580902000000000.000,83762394000000000.000,9749439652,9749439652,2,N
97.304,50.000,36.728,1.553,41,39,2,1199,106,0,0,95.122,49737360.000,969878020.000,34397183.856,30121952.000,907331970000000.000,847566230000000000.000,1939756075,1939757075,2,N
98.148,92.444,77.082,75.941,87,72,15,41,41,0,0,82.759,446736096.000,2144333180.000,2187840685.267,4570728609.976,20891559000000000000.000,23773400000000000000.000,32165000000,32165000000,5,N
97.917,90.278,55.834,72.812,60,48,12,1346,113,0,0,80.000,78907160.000,315628000.000,158421584.564,610841676.893,373127552000000000.000,429164368000000000.000,3787536331,3787543950,2,N
89.906,90.000,73.101,83.524,41,31,10,1816,35,0,0,75.610,178770960.000,544190080.000,422737433.675,1327634630.867,1762613760000000000.000,1896144910000000000.000,5441900000,5541901000,3,N
98.039,50.000,19.371,6.144,53,51,2,281,42,0,0,96.226,3644203.200,92927176.000,1464504.259,11419680.000,130409090000000.000,8101858800000000.000,185854354,185854354,8,N
25.850,56.000,61.221,52.393,26,21,5,456,0,0,0,80.769,127999928.000,527400000.000,358793360.057,613040839.453,375819053000000000.000,535339464000000000.000,2637000000,2688000000,1,N
95.414,80.000,16.857,53.495,57,52,5,9,9,0,0,91.228,66634616.000,693000000.000,22714811.202,774045501.621,599146360000000000.000,991480070000000000.000,3465000000,3465000000,9,N
99.680,95.207,46.200,44.170,759,704,55,457,228,0,1,92.754,153237904.000,1961445890.000,170424998.679,1976916863.495,3908199790000000000.000,7177819200000000000.000,107879520840,107879520840,39,N
84.541,92.041,34.274,63.109,69,52,17,711,1,0,0,75.362,92041672.000,281539232.000,91967294.626,340382055.950,115859947000000000.000,151769284000000000.000,4786166951,4786166951,6,N
95.072,80.000,17.956,57.086,92,87,5,357,149,0,0,94.565,84767704.000,601655420.000,31193383.750,701163012.604,491629582000000000.000,758802520000000000.000,3008277116,7374790590,5,N
98.654,93.272,60.034,88.536,198,145,53,1771,93,0,1,73.232,215232336.000,588843070.000,306292670.309,2883437960.949,8314217200000000000.000,8453796900000000000.000,31208691853,31208691853,14,N
96.515,98.863,52.953,64.780,612,515,97,2105,174,0,1,84.150,572259070.000,2852899070.000,731588318.624,4071475374.625,16576914000000000000.000,21778227000000000000.000,276731170862,294713643921,8,N
82.959,81.250,1.245,43.750,72,64,8,125,75,0,0,88.889,102326080.000,768000000.000,2898059.819,625440436.250,391175726000000000.000,834297530000000000.000,6144000000,6548865903,2,N
85.620,75.000,67.250,39.191,59,55,4,681,152,0,0,93.220,5204474.000,71561528.000,13359963.577,50443387.001,2544535390000000.000,6947794100000000.000,286246119,286246119,4,N
98.103,98.753,80.854,84.242,2222,1356,866,556,1,1,1,61.026,973432320.000,1524217090.000,3813731035.253,6080656579.417,36974412000000000000.000,37277803000000000000.000,1319969734746,1319969734746,68,N
96.806,96.566,83.774,107.763,164,133,31,2221,149,0,1,81.098,490551936.000,2104626300.000,2004331134.562,6047058054.954,36566910000000000000.000,39172147000000000000.000,65243411718,65243411718,44,N
99.309,98.577,70.310,85.598,1410,1278,132,534,58,1,1,90.638,271073632.000,2624485630.000,2206577978.253,8648524467.932,74796990000000000000.000,80335540000000000000.000,346432000000,346432000000,81,N
98.430,95.139,63.241,73.976,138,114,24,700,147,0,1,82.609,109361016.000,519464800.000,153524409.071,871791439.370,760020300000000000.000,928205520000000000.000,12467155252,12467155252,7,N
97.436,85.714,72.866,49.170,46,39,7,1236,1,0,0,84.783,4456592.000,24719700.000,14209892.380,22824617.232,520963125000000.000,931556800000000.000,173037902,173807047,2,N
95.569,97.630,59.447,80.889,276,219,57,1224,171,0,1,79.348,52547060.000,201615232.000,217014271.500,679490416.275,461707198000000000.000,483928602000000000.000,11492068010,11507809009,22,N
98.314,95.000,67.192,72.380,91,71,20,877,104,0,0,78.022,403352160.000,1431899900.000,988730011.597,2474983190.522,6125541500000000000.000,7183452000000000000.000,28638002884,28638002884,4,N
97.903,92.041,48.372,41.542,76,59,17,907,93,0,0,77.632,100988872.000,350490752.000,91432327.598,279652216.802,78205359000000000.000,140456546000000000.000,5958342454,5958342454,5,N
94.506,97.486,85.281,82.893,852,681,171,2140,489,0,1,79.930,32434904.000,127569680.000,154864420.198,361717851.487,130839865000000000.000,139890375000000000.000,21814415506,22088214328,16,N
97.640,66.667,28.945,63.462,59,56,3,530,135,0,0,94.915,743392770.000,13876666400.000,385920025.819,18564329478.159,344634340000000000000.000,517117240000000000000.000,41630000000,41630000000,3,N
97.934,95.600,70.051,85.496,139,110,29,1001,83,0,1,79.137,79778976.000,302609888.000,198283639.769,827173000.133,684215230000000000.000,733868760000000000.000,8775687177,8775687178,3,N
99.652,98.245,61.989,66.686,563,493,70,1776,1240,0,1,87.567,921559940.000,6296322600.000,1452871054.071,9786809439.351,95781640000000000000.000,124669690000000000000.000,440742564102,454329087233,4,N
97.608,87.500,22.098,41.503,80,72,8,775,200,0,0,90.000,87875056.000,790875650.000,35153799.316,596708054.273,356060520000000000.000,850270280000000000.000,6327004918,6327004918,6,N
98.108,98.786,79.015,78.200,15817,10329,5488,1475,26,1,1,65.303,169815456.000,319607424.000,760862166.195,1168665951.437,1365763870000000000.000,1388228680000000000.000,1753987138074,1753987723316,229,N
0.000,0.039,0.000,99.981,5137,1,5136,1,1,0,1,0.019,1000000.000,194.704,0.000,13952.281,194676608.000,999805220000.000,1000000,1000000,1,N
97.741,98.610,70.373,71.864,627,353,274,1027,154,0,1,56.300,144664528.000,186374496.000,302374491.989,459150067.920,210818951000000000.000,212558653000000000.000,51066611576,51066611576,10,N
98.512,75.000,50.877,55.616,75,71,4,285,285,0,0,94.667,39325460.000,696465220.000,37496924.834,729037672.493,531495949000000000.000,963328660000000000.000,2785860971,2792108088,4,N
94.441,94.835,37.274,70.728,160,116,44,368,258,0,1,72.500,3234080510.000,8526210600.000,2223092849.903,19786839181.502,391519030000000000000.000,419525680000000000000.000,375153170000,375153170000,3,N
99.705,99.422,38.599,74.703,1547,1374,173,918,630,1,1,88.817,16130889.000,128114832.000,29617717.885,338826878.728,114803617000000000.000,127344088000000000.000,22163868886,22163868886,102,N
91.522,0.000,36.761,0.000,35,34,1,25,25,0,0,97.143,22058824.000,15000000.000,20932582.506,0.000,0.000,49826998000000.000,15000000,750000000,8,N
98.284,98.709,80.445,79.603,18242,12875,5367,1497,382,1,1,70.579,180329088.000,432586784.000,1110552527.687,1786070895.519,3190013090000000000.000,3253722910000000000.000,2321675462595,2321676000308,297,N
99.329,99.342,89.991,81.203,1016,763,253,311,32,0,1,75.098,5721525200.000,17255039000.000,23364591961.511,44753810779.882,2002903200000000000000.000,2135926600000000000000.000,4365524406808,4365524406808,21,N
97.678,98.713,97.005,96.853,19536,13174,6362,2358,560,1,1,67.434,1199334140.000,2483440130.000,53881291729.411,83865833649.333,7032629000000000000000.000,7034219000000000000000.000,15799508998057,15799556220349,380,N
98.899,99.223,87.493,86.924,26672,19592,7080,1657,0,1,1,73.455,384665856.000,1064432700.000,4791697943.722,8320160223.446,69224080000000000000.000,69686924000000000000.000,7536122331837,7536132467137,446,N
99.215,98.328,67.641,77.122,1034,950,84,1903,738,0,1,91.876,236138304.000,2670608380.000,1656027524.102,5943530041.798,35325550000000000000.000,41252194000000000000.000,224331078682,224331078682,11,N
69.328,87.494,49.355,69.940,580,401,179,411,147,0,1,69.138,1780585860.000,3988899840.000,2316698291.848,14000269496.392,196007300000000000000.000,200884420000000000000.000,714012000000,714012000000,15,N
95.752,97.413,80.789,82.378,946,534,412,472,262,1,1,56.448,1114806780.000,1444918530.000,2612734180.293,3962775431.877,15703595000000000000.000,15812554000000000000.000,595304967685,595304967685,68,N
98.818,99.272,91.085,90.307,33589,24732,8857,1981,85,1,1,73.631,468457504.000,1308089730.000,10020094457.666,16977911642.455,288253740000000000000.000,288955980000000000000.000,11585656022241,11585675127541,527,N
95.703,92.857,54.102,42.730,78,64,14,99,99,0,0,82.051,36515628.000,156214288.000,50760465.625,129093646.818,16665168900000000.000,30992935000000000.000,2187000000,2337000000,3,N
98.061,98.563,77.441,76.371,17453,12326,5127,1780,636,1,1,70.624,148321344.000,356577440.000,757580765.043,1246717113.611,1554316370000000000.000,1597688110000000000.000,1828155681212,1828161133212,276,N
99.389,99.189,82.770,81.371,18576,11248,7328,1453,716,1,1,60.551,991979650.000,1522621700.000,5700318519.657,9985622673.482,99712410000000000000.000,99993190000000000000.000,11157824039009,11157842868264,101,N
96.967,75.000,65.981,43.485,56,52,4,679,39,0,0,92.857,31523338.000,409803392.000,93735789.112,336599010.522,113298901000000000.000,256394704000000000.000,1639213567,1639213567,3,N
95.506,77.778,45.639,63.993,51,45,6,813,89,0,0,88.235,52088576.000,390664352.000,46180473.380,626934949.161,393047404000000000.000,507680974000000000.000,2343986094,2343986094,2,N
99.100,98.885,76.658,70.581,1275,1153,122,1428,35,0,1,90.431,195393120.000,1846602370.000,485785138.540,3464520722.094,12002908000000000000.000,14729398000000000000.000,225285563327,225287948083,13,N
97.297,0.000,22.577,0.000,38,37,1,28,28,0,0,97.368,3647950.200,133118192.000,1876396.392,0.000,0.000,16762543300000000.000,133118192,134974158,7,N
98.849,94.118,41.000,46.886,136,119,17,1365,1,0,1,87.500,69404240.000,485828512.000,65008803.181,412476124.633,170136557000000000.000,343545707000000000.000,8259084994,8259104994,2,N
98.511,95.500,75.845,54.436,125,92,33,453,144,0,1,73.600,186179936.000,519047104.000,406889024.815,535634451.652,286904228000000000.000,397704832000000000.000,17128553843,17128553843,6,N
98.831,99.248,86.956,86.731,43852,33965,9887,2401,82,1,1,77.454,367952576.000,1263970300.000,5397553894.036,11266444430.796,126932320000000000000.000,127736460000000000000.000,12496836901579,12497155558938,1145,N
97.945,96.566,83.217,79.646,91,60,31,134,0,0,0,65.934,566561410.000,1096570370.000,2054704836.028,2777997586.977,7717270900000000000.000,7998180200000000000.000,33993687849,33993687849,3,N
97.803,97.059,51.269,49.781,98,64,34,96,96,0,0,65.306,114812480.000,216117632.000,117520992.141,232469947.150,54042268000000000.000,64305019000000000.000,7348000000,7348000000,5,N
98.486,97.209,54.017,42.176,117,68,49,327,43,0,1,58.120,496470208.000,688978820.000,857331462.089,961576612.863,924629490000000000.000,961689220000000000.000,33759968324,33759968324,4,N
98.842,99.262,73.184,78.835,2004,1210,794,550,1,0,1,60.379,570324860.000,869134720.000,1561382035.822,2931729353.187,8595051200000000000.000,8684343100000000000.000,690092254141,690092254141,40,N
95.715,93.333,22.246,58.331,143,128,15,492,126,0,1,89.510,147515616.000,1258799870.000,66771764.286,1891929737.345,3579398530000000000.000,4814351300000000000.000,18882000000,18882000000,5,N
98.647,93.500,82.631,72.865,247,227,20,130,55,0,1,91.903,240251728.000,2726856960.000,648228058.608,4479650054.202,20067266000000000000.000,26250466000000000000.000,54537135774,54537135774,12,N
81.025,86.564,50.292,42.163,82,53,29,797,22,0,0,64.634,2895278.000,4985325.000,3819815.531,4693210.885,22026228100000.000,26394526500000.000,144574424,153449725,15,N
89.292,92.561,71.937,64.891,116,82,34,401,4,0,1,70.690,3873250.200,9341076.000,7365785.244,14389577.393,207059937000000.000,236957037000000.000,317596539,317606560,32,N
97.246,98.222,75.001,74.613,1303,793,510,833,0,0,1,60.860,238975056.000,371582848.000,644001680.237,865439519.389,748985330000000000.000,766570990000000000.000,189507345038,189507345038,30,N
83.386,50.000,33.299,43.178,143,141,2,233,41,0,1,98.601,4262411.500,300500000.000,2921297.134,259500000.000,67340251000000000.000,155096973000000000.000,601000000,601000000,13,N
