GiniIncomeClass,GiniSendClass,GiniIncomeValue,GiniSendValue,totNumTransacion,inNumTransaction,outNumTransaction,lifeAddress,activityDay,frequentUse,moreTransaction,inPerCent,mediaIncomeV,mediaSendV,devStandardIncomeV,devStandardSendV,varianzaSendV,varianzaIncomeV,totalSendV,totalIncomeV,maxNumTransRec,type
94.193,85.714,20.851,48.321,88,81,7,550,17,FALSO,FALSO,92.045,68429592.000,791828290.000,37332374.902,731422452.574,534978824000000000.000,1058284480000000000.000,5542797777,5542797777,4,N
95.455,85.714,48.402,75.426,29,22,7,651,126,FALSO,FALSO,75.862,402199040.000,1264054140.000,403571943.576,2484206101.055,6171280000000000000.000,6914073800000000000.000,8848378845,8848378845,1,N
91.456,88.843,93.599,34.744,259,237,22,1348,0,FALSO,VERO,91.506,341454.720,3678402.500,1266359.009,2351260.735,5528427200000.000,16663647900000.000,80924864,80924864,14,N
97.242,97.242,46.146,46.146,86,43,43,51,51,FALSO,FALSO,50.000,151139536.000,151139536.000,126997086.985,126997086.985,16128258300000000.000,16128258300000000.000,6499000000,6499000000,7,N
95.041,94.118,37.077,28.557,39,22,17,23,23,FALSO,FALSO,56.410,274545408.000,355294112.000,186430763.964,178333054.145,31802675900000000.000,38323031000000000.000,6040000000,6040000000,3,N
97.949,91.667,34.692,81.880,76,64,12,1237,47,FALSO,FALSO,84.211,135279872.000,721492740.000,82978239.596,1953159071.096,3814830360000000000.000,4158475300000000000.000,8657913116,8657913116,10,N
41.875,80.000,21.630,55.122,45,40,5,932,29,FALSO,FALSO,88.889,2300000.000,16400000.000,1382027.496,19231224.610,369839969000000.000,568649980000000.000,82000000,92000000,3,N
98.540,98.841,56.414,64.511,499,373,126,1076,35,FALSO,VERO,74.750,342021088.000,1012483330.000,908345182.685,2880461708.652,8297060400000000000.000,8746580400000000000.000,127572887754,127573887836,30,N
57.219,80.000,11.257,49.725,85,80,5,347,107,FALSO,FALSO,94.118,9562500.000,153000000.000,2453791.709,162521383.208,26413200600000000.000,46987518000000000.000,765000000,765000000,2,N
99.817,99.472,28.672,53.100,921,728,193,1029,837,FALSO,VERO,79.045,284372128.000,1072657920.000,408742560.809,1344132957.755,1806693040000000000.000,2428088360000000000.000,207022966882,207022966882,4,N
92.508,93.481,13.509,17.992,179,94,85,1282,76,FALSO,VERO,52.514,105683280.000,116873264.000,42025657.285,62866843.751,3952239910000000.000,4077455660000000.000,9934225408,9934226408,3,N
95.486,72.000,41.847,50.340,29,24,5,736,55,FALSO,FALSO,82.759,450207776.000,2160997630.000,340916940.744,2064638405.237,4262731810000000000.000,7189533900000000000.000,10804988013,10804988013,3,N
27.515,74.074,81.066,74.646,35,26,9,76,13,FALSO,FALSO,74.286,12961538.000,37444444.000,31653753.324,65103525.177,4238468880000000.000,4837882300000000.000,337000000,337000000,15,N
89.855,89.256,29.253,46.060,146,135,11,37,37,FALSO,VERO,92.466,15459262.000,189727280.000,12642528.242,168451277.378,28375833200000000.000,58745175000000000.000,2087000000,2087000000,10,N
98.705,96.552,47.542,60.077,110,81,29,891,245,FALSO,VERO,73.636,174787296.000,488199072.000,166875262.592,685339089.891,469689789000000000.000,567916688000000000.000,14157770258,14157770258,5,N
90.625,89.778,81.047,79.783,31,16,15,724,0,FALSO,FALSO,51.613,44693124.000,47672664.000,102459717.617,105146643.927,11055816000000000.000,11064692600000000.000,715090000,715090000,3,N
90.898,94.097,70.090,64.160,65,41,24,745,17,FALSO,FALSO,63.077,14451607.000,24687746.000,25876114.438,40530318.951,1642706880000000.000,1747485690000000.000,592505844,592515852,19,N
92.444,92.444,46.918,46.918,30,15,15,83,83,FALSO,FALSO,50.000,2111133310.000,2111133180.000,1947219460.040,1947219421.982,3791663920000000000.000,3791663920000000000.000,31667000000,31667000000,5,N
97.265,95.360,69.751,41.253,83,58,25,419,38,FALSO,FALSO,69.880,422678304.000,908533760.000,616337364.501,661836958.491,438028184000000000.000,674083710000000000.000,22713345000,24515345000,7,N
93.316,94.889,80.207,64.637,147,117,30,52,52,FALSO,VERO,79.592,42120000.000,164268064.000,121493478.519,255971828.867,65521569000000000.000,80441748000000000.000,4928042235,4928042235,16,N
96.000,75.000,46.598,55.685,34,30,4,47,47,FALSO,FALSO,88.235,219433328.000,1397250050.000,193520999.413,1598227527.801,2554331260000000000.000,3941583710000000000.000,5589000000,6583000000,3,N
96.481,98.393,49.219,51.893,729,636,93,774,237,FALSO,VERO,87.243,17482886.000,119560192.000,17810572.991,163410642.744,26703044300000000.000,37122807000000000.000,11119095483,11119095483,3,N
98.211,97.655,45.065,71.385,833,782,51,994,858,FALSO,VERO,93.878,37785192.000,579372480.000,34188471.264,1411387969.000,1992016000000000000.000,2285333270000000000.000,29548000000,29548000000,2,N
91.156,72.000,48.687,20.800,26,21,5,56,56,FALSO,FALSO,80.769,31000000.000,125000000.000,33117395.803,48674428.605,2369200060000000.000,11205200300000000.000,625000000,651000000,3,N
89.986,87.500,29.259,28.113,35,27,8,30,30,FALSO,FALSO,77.143,72555560.000,167124992.000,41111711.707,100131710.137,10026359600000000.000,18969738800000000.000,1337000000,1959000000,3,N
94.097,90.909,39.912,56.640,35,24,11,52,52,FALSO,FALSO,68.571,58583340.000,127818192.000,46897864.206,193043955.319,37265971000000000.000,42059429000000000.000,1406000000,1406000000,2,N
94.500,80.000,40.737,36.684,45,40,5,565,77,FALSO,FALSO,88.889,333776416.000,2667811070.000,312719162.358,1849990900.701,3422466340000000000.000,8870184200000000000.000,13339055214,13351055214,2,N
95.220,93.750,36.314,39.966,183,167,16,153,153,FALSO,VERO,91.257,37691012.000,393400000.000,39574671.453,293621525.097,86213600000000000.000,212742460000000000.000,6294400000,6294400000,4,N
10.332,0.000,4.291,0.000,57,56,1,1485,1,FALSO,FALSO,98.246,991941.400,15000000.000,191619.003,0.000,0.000,196225714000000.000,15000000,55548715,1,N
90.816,88.889,71.708,72.585,26,14,12,385,8,FALSO,FALSO,53.846,840092800.000,980108290.000,1793770108.682,2100823830.467,4413460840000000000.000,4433065680000000000.000,11761300001,11761300001,4,N
81.807,0.000,52.997,0.000,30,29,1,83,83,FALSO,FALSO,96.667,5793103.500,6000000.000,8895482.341,0.000,0.000,42806161000.000,6000000,168000000,2,N
96.552,85.714,87.573,82.839,36,29,7,1196,8,FALSO,FALSO,80.556,27654734.000,114569616.000,81038611.819,266787819.055,71175743000000000.000,78729937000000000.000,801987333,801987333,2,N
97.561,66.667,92.036,64.289,44,41,3,935,8,FALSO,FALSO,93.182,7406936.000,101150120.000,26696353.760,137080924.704,18791179900000000.000,27578962100000000.000,303450377,303684377,2,N
93.213,95.117,21.605,24.983,70,38,32,66,66,FALSO,FALSO,54.286,147789440.000,175500016.000,59814255.428,86289844.029,7445936200000000.000,8213811400000001.000,5616000000,5616000000,1,N
96.636,96.786,9.813,34.886,129,96,33,853,153,FALSO,VERO,74.419,96725440.000,281383072.000,24495500.004,212337991.879,45087424000000000.000,79185891000000000.000,9285643693,9285643693,2,N
97.068,50.000,31.851,2.681,38,36,2,684,106,FALSO,FALSO,94.737,53715448.000,966878020.000,32797065.701,51836608.000,2687033810000000.000,836552910000000000.000,1933756075,1933756075,2,N
95.408,83.333,30.839,51.615,34,28,6,24,24,FALSO,FALSO,82.353,168785696.000,787666690.000,93392167.438,766593273.913,587665260000000000.000,970678900000000000.000,4726000000,4726000000,3,N
97.561,90.000,26.485,69.055,51,41,10,406,113,FALSO,FALSO,80.392,48133852.000,197348784.000,26299581.277,396912722.317,157539710000000000.000,179804786000000000.000,1973487733,1973487733,2,N
79.000,83.333,33.503,70.800,26,20,6,709,1,FALSO,FALSO,76.923,60449996.000,184833328.000,36950608.926,281735932.585,79375127000000000.000,94846356000000000.000,1109000000,1209000000,2,N
97.917,50.000,16.407,2.013,50,48,2,279,40,FALSO,FALSO,96.000,3538632.800,84927176.000,1037045.957,3419680.000,11694211300000.000,6635789400000000.000,169854354,169854354,8,N
25.850,56.000,61.221,52.393,26,21,5,456,0,FALSO,FALSO,80.769,127999928.000,527400000.000,358793360.057,613040839.453,375819053000000000.000,535339464000000000.000,2637000000,2688000000,1,N
95.414,80.000,16.857,55.400,57,52,5,9,9,FALSO,FALSO,91.228,66634616.000,693000000.000,22714811.202,794615403.513,631413660000000000.000,1023747370000000000.000,3465000000,3465000000,9,N
99.535,96.970,41.418,41.048,351,318,33,58,58,FALSO,VERO,90.598,186552752.000,1797689860.000,146463633.066,1594011578.678,2540872690000000000.000,5136636300000000000.000,59323765468,59323765468,20,N
83.760,91.406,31.645,59.389,66,50,16,711,1,FALSO,FALSO,75.758,95723336.000,299135456.000,91890593.443,335237962.443,112384485000000000.000,153760963000000000.000,4786166949,4786166949,4,N
94.518,66.667,31.856,53.742,26,23,3,351,24,FALSO,FALSO,88.462,63695648.000,402333344.000,36229263.673,444571968.991,197644224000000000.000,312319714000000000.000,1207000000,1465000000,5,N
94.280,87.889,24.261,65.878,56,39,17,94,27,FALSO,FALSO,69.643,128025640.000,293705856.000,106770180.776,633101043.982,400816931000000000.000,428266857000000000.000,4993000000,4993000000,3,N
82.801,96.648,45.394,59.999,285,219,66,1995,153,FALSO,VERO,76.842,400036832.000,1113901180.000,412385929.947,1693102549.998,2866596410000000000.000,3376198610000000000.000,73517508459,87608190919,3,N
82.959,84.375,1.245,43.343,72,64,8,125,75,FALSO,FALSO,88.889,102326080.000,768000000.000,2898059.819,616846827.405,380500018000000000.000,823621830000000000.000,6144000000,6548865903,2,N
86.131,75.000,68.651,41.380,53,49,4,675,146,FALSO,FALSO,92.453,5372369.500,65811528.000,14093984.516,49057749.280,2406662640000000.000,6059554600000000.000,263246119,263246119,5,N
95.663,95.473,44.682,46.184,55,28,27,122,122,FALSO,FALSO,50.909,237821440.000,246629664.000,251631966.736,263612254.795,69491416000000000.000,69569008000000000.000,6659000000,6659000000,2,N
97.417,85.714,11.261,54.538,51,44,7,288,27,FALSO,FALSO,86.275,71295464.000,448142880.000,14033368.586,495038928.690,245063550000000000.000,387077468000000000.000,3137000000,3137000000,44,N
96.129,92.308,22.959,24.745,50,37,13,93,3,FALSO,FALSO,74.000,161648640.000,460076928.000,81060610.028,205766283.228,42339758000000000.000,131399207000000000.000,5981000000,5981000000,10,N
95.274,92.444,58.790,56.665,38,23,15,663,145,FALSO,FALSO,60.526,116928360.000,179290144.000,131189692.680,186197127.661,34669369000000000.000,38558361000000000.000,2689352118,2689352118,1,N
97.436,85.714,72.866,58.300,46,39,7,1236,1,FALSO,FALSO,84.783,4456592.000,24719700.000,14209892.380,29166223.437,850668540000000.000,1261262110000000.000,173037902,173807047,2,N
76.455,91.667,24.446,78.490,81,69,12,1216,3,FALSO,FALSO,85.185,38539820.000,220603984.000,19857136.500,480176697.993,230569667000000000.000,263717022000000000.000,2647247905,2659247905,2,N
96.451,87.500,43.077,41.633,44,36,8,714,51,FALSO,FALSO,81.818,348000064.000,1566000130.000,271865571.356,1185361733.933,1405082400000000000.000,2888606440000000000.000,12528000000,12528000000,1,N
95.041,90.000,46.738,47.632,32,22,10,905,92,FALSO,FALSO,68.750,100470112.000,221034240.000,84601519.004,189160831.926,35781823500000000.000,50317530000000000.000,2210342454,2210342454,3,N
92.014,92.063,81.274,82.217,45,24,21,199,78,FALSO,FALSO,53.333,206513536.000,236015472.000,521462082.322,559506737.887,313047728000000000.000,313918163000000000.000,4956325060,4956325060,2,N
97.587,66.667,27.669,63.455,58,55,3,525,130,FALSO,FALSO,94.828,756818050.000,13874999300.000,376229662.720,18561242745.796,344519740000000000000.000,516606400000000000000.000,41625000000,41625000000,3,N
98.441,95.455,63.939,82.314,106,84,22,1001,83,FALSO,VERO,79.245,101761368.000,388543360.000,222121625.439,907869786.991,824227730000000000.000,906471400000000000.000,8547954230,8547954230,3,N
99.484,96.970,24.250,53.570,240,207,33,1269,470,FALSO,VERO,86.250,1068153280.000,6409113600.000,578077028.933,7002360459.066,49033050000000000000.000,77558900000000000000.000,211500737109,221107623469,1,N
95.111,66.667,16.518,60.774,33,30,3,666,26,FALSO,FALSO,90.909,73166672.000,731666690.000,23616496.118,904048056.736,817302930000000000.000,1250925100000000000.000,2195000000,2195000000,6,N
92.562,91.349,68.045,72.901,39,22,17,48,48,FALSO,FALSO,56.410,227045440.000,293823520.000,608275181.053,686226709.399,470907086000000000.000,475366362000000000.000,4995000000,4995000000,5,N
0.000,0.039,0.000,99.981,5137,1,5136,1,1,FALSO,VERO,0.019,1000000.000,194.704,0.000,13952.281,194676608.000,999805220000.000,1000000,1000000,1,N
96.540,96.173,55.557,60.677,62,34,28,374,32,FALSO,FALSO,54.839,315822176.000,383498432.000,613271249.269,699194802.461,488873381000000000.000,493453500000000000.000,10737954375,10737954375,2,N
98.467,66.667,50.737,42.741,72,69,3,285,285,FALSO,FALSO,95.833,38868184.000,891885890.000,37210444.873,700861673.937,491207095000000000.000,1218846300000000000.000,2675657749,2681904866,4,N
91.852,95.858,30.387,60.891,133,94,39,345,235,FALSO,VERO,70.677,3424011520.000,8252745200.000,1840328200.964,12442859326.031,154824780000000000000.000,178141410000000000000.000,321857000000,321857000000,3,N
79.155,89.256,71.448,50.395,44,33,11,915,37,FALSO,FALSO,75.000,9370153.000,28110458.000,16331680.819,26050825.480,678645500000000.000,1029844640000000.000,309215045,309215045,3,N
91.093,0.000,35.770,0.000,34,33,1,24,24,FALSO,FALSO,97.059,22575758.000,10000000.000,21032485.683,0.000,0.000,158149688000000.000,10000000,745000000,9,N
90.703,91.000,29.622,31.756,41,21,20,223,7,FALSO,FALSO,51.220,78870000.000,82813496.000,45410297.762,49850023.699,2485024860000000.000,2500576130000000.000,1656270000,1656270000,3,N
92.857,92.308,69.394,69.882,27,14,13,221,1,FALSO,FALSO,51.852,3444140290.000,3709074180.000,6719179532.291,6934455123.392,48086670000000000000.000,48156854000000000000.000,48217962808,48217962808,1,N
94.250,93.982,24.666,34.443,76,40,36,55,55,FALSO,FALSO,52.632,30475002.000,33861112.000,13518482.850,25524664.301,651508490000000.000,662974310000000.000,1219000000,1219000000,7,N
95.117,95.117,40.318,40.318,64,32,32,48,48,FALSO,FALSO,50.000,87187488.000,87187488.000,62970944.441,62970944.441,3965339560000000.000,3965339560000000.000,2790000000,2790000000,3,N
99.290,96.428,24.550,74.449,200,172,28,343,121,FALSO,VERO,86.000,163274208.000,1002970240.000,84486110.023,1751665932.305,3068333160000000000.000,3773423030000000000.000,28083165462,28083165462,10,N
94.643,93.500,42.044,59.290,48,28,20,132,132,FALSO,FALSO,58.333,2276785920.000,3187500290.000,1906764016.822,4440731394.194,19720097000000000000.000,20549496000000000000.000,63750000000,63750000000,1,N
66.272,66.272,33.802,33.802,26,13,13,179,34,FALSO,FALSO,50.000,1599999870.000,1600000000.000,1034779798.203,1034779798.203,1070769230000000000.000,1070769230000000000.000,20800000000,20800000000,12,N
89.708,92.399,31.057,36.106,232,126,106,61,45,FALSO,VERO,54.310,18436506.000,21915092.000,15115164.620,19401963.834,376436234000000.000,388536734000000.000,2323000000,2323000000,15,N
95.742,91.837,54.123,43.340,77,63,14,99,99,FALSO,FALSO,81.818,35507940.000,149071440.000,50522625.669,127541292.467,16266781700000000.000,29163446400000000.000,2087000000,2237000000,3,N
93.936,94.388,45.871,43.972,57,29,28,123,9,FALSO,FALSO,50.877,181251696.000,187724976.000,212844498.718,213841994.574,45728405000000000.000,45770298000000000.000,5256299679,5256299679,3,N
97.942,97.797,47.668,47.589,159,81,78,180,145,FALSO,VERO,50.943,250045472.000,259662608.000,229978864.478,234618079.186,55045654000000000.000,55138133000000000.000,20253686070,20253686070,3,N
95.347,75.000,40.200,39.098,39,35,4,678,38,FALSO,FALSO,89.744,21805504.000,190798160.000,16243145.535,166150126.925,27605863600000000.000,56164381000000000.000,763192655,763192655,3,N
95.011,77.778,42.901,60.168,48,42,6,813,89,FALSO,FALSO,87.500,55295872.000,387071072.000,46130961.887,595170937.619,354228459000000000.000,464303248000000000.000,2322426494,2322426494,1,N
91.124,88.889,85.038,78.497,35,26,9,588,22,FALSO,FALSO,74.286,107500016.000,310555520.000,431218418.292,696610661.192,485266399000000000.000,526497982000000000.000,2795000000,2795000000,9,N
97.059,0.000,20.480,0.000,35,34,1,28,28,FALSO,FALSO,97.143,3823119.200,129986064.000,1856281.711,0.000,0.000,15917088700000000.000,129986062,129986062,7,N
96.774,92.308,16.602,49.186,44,31,13,1280,1,FALSO,FALSO,70.455,99730552.000,237819040.000,33983753.363,252663068.274,63838629000000000.000,82907051000000000.000,3091647456,3091647456,1,N
97.855,94.785,47.569,41.816,73,52,21,442,121,FALSO,FALSO,71.233,43258688.000,107116752.000,41605060.805,117315694.309,13762973600000000.000,17840821700000000.000,2249451539,2249451539,3,N
84.903,91.133,7.892,24.516,488,280,208,223,62,FALSO,VERO,57.377,22971200.000,30922750.000,5097832.000,17355986.422,301230249000000.000,364457100000000.000,6431929071,6431929071,9,N
95.858,92.308,42.356,38.214,39,26,13,46,46,FALSO,FALSO,66.667,167426224.000,334852416.000,131776357.937,233934321.853,54725266000000000.000,82756796000000000.000,4353081687,4353081687,2,N
96.000,91.667,43.769,37.201,37,25,12,30,30,FALSO,FALSO,67.568,176760016.000,368249984.000,140619566.206,299110087.763,89466840000000000.000,126135227000000000.000,4419000000,4419000000,2,N
98.278,97.876,52.495,44.726,109,60,49,324,41,FALSO,VERO,55.046,512208480.000,627193980.000,896433642.222,961930711.513,925310500000000000.000,938532270000000000.000,30732507580,30732507580,4,N
91.556,91.124,37.796,40.231,28,15,13,106,106,FALSO,FALSO,53.571,168999968.000,194999984.000,188070916.361,199033429.542,39614309000000000.000,40290311000000000.000,2535000000,2535000000,3,N
96.400,66.667,13.248,60.825,53,50,3,29,29,FALSO,FALSO,94.340,126219992.000,2103666690.000,44009220.864,2609603601.559,6810031400000000000.000,10720327000000000000.000,6311000000,6311000000,5,N
96.013,91.837,52.683,61.528,117,103,14,46,46,FALSO,VERO,88.034,37766988.000,277857120.000,38981997.453,380780352.832,144993664000000000.000,202636952000000000.000,3890000000,3890000000,10,N
82.964,86.777,52.042,37.991,65,43,22,797,20,FALSO,FALSO,66.154,3165705.000,5784091.000,4169558.519,4971358.390,24714403600000.000,31570356300000.000,127250000,136125301,14,N
89.566,88.704,71.404,65.057,86,57,29,401,3,FALSO,FALSO,66.279,4508456.500,8861105.000,8247958.146,15237088.996,232168886000000.000,251114407000000.000,256972042,256982055,21,N
92.985,92.562,49.836,44.937,51,29,22,201,14,FALSO,FALSO,56.863,566609540.000,746894340.000,530691996.660,638894182.611,408185755000000000.000,440688452000000000.000,16431677270,16431677270,4,N
82.515,50.000,33.073,44.484,138,136,2,233,41,FALSO,VERO,98.551,4132353.000,281000000.000,2876908.123,250000000.000,62499999000000000.000,139155695000000000.000,562000000,562000000,13,N
88.066,91.556,26.052,26.652,42,27,15,139,52,FALSO,FALSO,64.286,71440696.000,128593248.000,34546197.297,82062329.485,6734226300000000.000,10000639100000000.000,1928898667,1928898667,2,N
